,Gender,Victim_Race,Victim_Age,Incident_Month,Inc_YR,Week_day,Precipitating_event,Victim_Offender_Relationship_1,date,County
8336,Male,White,85,6.0,2018.0,Thursday,Robbery,Stranger,2018-06-07 00:00:00,San Francisco County
8337,Male,White,31,2.0,2018.0,Wednesday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Friend,2018-02-07 00:00:00,San Francisco County
8338,Female,White,61,5.0,2018.0,Tuesday,Other arguments (revenge),Other known to Victim,2018-05-01 00:00:00,San Francisco County
8339,Male,Black,26,6.0,2018.0,Monday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2018-06-04 00:00:00,San Francisco County
8340,Male,Hispanic,33,6.0,2018.0,Friday,Robbery,Unable to determine relationship,2018-06-22 00:00:00,San Francisco County
8341,Female,Other Asian,82,9.0,2018.0,Wednesday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Other family,2018-09-26 00:00:00,San Francisco County
8342,Male,White,41,8.0,2018.0,Sunday,Other arguments (revenge),Unable to determine relationship,2018-08-19 00:00:00,San Francisco County
8343,Male,White,66,9.0,2018.0,Sunday,Other arguments (revenge),Neighbor,2018-09-02 00:00:00,San Francisco County
8344,Male,Hispanic,19,8.0,2018.0,Saturday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2018-08-11 00:00:00,San Francisco County
8345,Female,Other Asian,56,8.0,2018.0,Wednesday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Sister,2018-08-08 00:00:00,San Francisco County
8346,Male,Black,25,10.0,2018.0,Monday,"Brawl due to influence of alcohol (i.e., argument while intoxicated)",Stranger,2018-10-08 00:00:00,San Francisco County
8347,Male,White,52,11.0,2018.0,Thursday,Argument over money or property (revenge over money or property),Employee,2018-11-15 00:00:00,San Francisco County
8348,Male,Black,32,12.0,2018.0,Monday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2018-12-24 00:00:00,San Francisco County
8349,Male,Hispanic,26,12.0,2018.0,Saturday,Narcotic drug laws (not overdose),Friend,2018-12-22 00:00:00,San Francisco County
8350,Male,Hispanic,16,12.0,2018.0,Saturday,"Gang killing(s) (street gangs, motorcycle gangs)",Other known to Victim,2018-12-01 00:00:00,San Francisco County
8351,Male,Hispanic,30,12.0,2018.0,Monday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2018-12-03 00:00:00,San Francisco County
8352,Female,White,54,12.0,2018.0,Monday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Stranger,2018-12-24 00:00:00,San Francisco County
8353,Male,Black,32,8.0,2018.0,Sunday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2018-08-12 00:00:00,San Francisco County
8354,Male,Hispanic,20,1.0,2018.0,Tuesday,"Gang killing(s) (street gangs, motorcycle gangs)","Gang member (Beginning,1992)",2018-01-23 00:00:00,San Francisco County
8355,Male,Black,34,7.0,2018.0,Tuesday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2018-07-24 00:00:00,San Francisco County
8356,Male,Black,23,7.0,2018.0,Tuesday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Stranger,2018-07-24 00:00:00,San Francisco County
8357,Male,Black,36,7.0,2018.0,Wednesday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Stranger,2018-07-25 00:00:00,San Francisco County
8358,Male,Hispanic,29,6.0,2018.0,Saturday,Other arguments (revenge),Unable to determine relationship,2018-06-30 00:00:00,San Francisco County
8359,Male,Other Asian,20,9.0,2018.0,Tuesday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2018-09-18 00:00:00,San Francisco County
8360,Female,Hispanic,57,7.0,2018.0,Saturday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Other family,2018-07-07 00:00:00,San Francisco County
8361,Male,Other Asian,61,7.0,2018.0,Monday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2018-07-02 00:00:00,San Francisco County
8362,Male,White,65,9.0,2018.0,Sunday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Other known to Victim,2018-09-09 00:00:00,San Francisco County
8363,Male,Other,43,8.0,2018.0,Monday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Other known to Victim,2018-08-13 00:00:00,San Francisco County
8364,Male,Unkown,Unknown,8.0,2018.0,Friday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Stranger,2018-08-17 00:00:00,San Francisco County
8365,Male,Black,21,5.0,2018.0,Tuesday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2018-05-01 00:00:00,San Francisco County
8366,Male,Hispanic,23,9.0,2018.0,Saturday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Acquaintance,2018-09-15 00:00:00,San Francisco County
8367,Male,Black,21,10.0,2018.0,Monday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2018-10-15 00:00:00,San Francisco County
8368,Male,Black,53,10.0,2018.0,Friday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Other known to Victim,2018-10-26 00:00:00,San Francisco County
8369,Female,Hispanic,61,1.0,2019.0,Wednesday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Stranger,2019-01-02 00:00:00,San Francisco County
8370,Male,White,58,1.0,2019.0,Monday,Other arguments (revenge),Friend,2019-01-07 00:00:00,San Francisco County
8371,Male,Black,40,1.0,2019.0,Saturday,Other arguments (revenge),Stranger,2019-01-12 00:00:00,San Francisco County
8372,Male,Hispanic,24,1.0,2019.0,Saturday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2019-01-12 00:00:00,San Francisco County
8373,Male,White,44,3.0,2019.0,Wednesday,"Other not specified (kidnapping, murder for hire)",Stranger,2019-03-20 00:00:00,San Francisco County
8374,Male,Black,25,3.0,2019.0,Saturday,Other arguments (revenge),Stranger,2019-03-23 00:00:00,San Francisco County
8375,Male,Other Asian,60,4.0,2019.0,Tuesday,Other arguments (revenge),Stranger,2019-04-09 00:00:00,San Francisco County
8376,Male,Black,49,4.0,2019.0,Friday,Other arguments (revenge),Acquaintance,2019-04-26 00:00:00,San Francisco County
8377,Male,White,23,2.0,2019.0,Monday,Execution killing(s),Homosexual relationship,2019-02-04 00:00:00,San Francisco County
8378,Male,White,58,5.0,2019.0,Saturday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Stranger,2019-05-18 00:00:00,San Francisco County
8379,Male,Black,43,5.0,2019.0,Saturday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Stranger,2019-05-25 00:00:00,San Francisco County
8380,Female,Hispanic,63,6.0,2019.0,Saturday,All instances where facts provided do not permit determination of circumstances (skeletal remains), Girlfriend/Ex-Girlfriend,2019-06-22 00:00:00,San Francisco County
8381,Male,Black,30,6.0,2019.0,Thursday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2019-06-27 00:00:00,San Francisco County
8382,Male,Black,30,6.0,2019.0,Sunday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2019-06-30 00:00:00,San Francisco County
8383,Male,Hispanic,20,7.0,2019.0,Sunday,Robbery,Unable to determine relationship,2019-07-07 00:00:00,San Francisco County
8384,Male,Black,15,7.0,2019.0,Monday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Stranger,2019-07-08 00:00:00,San Francisco County
8385,Male,Black,44,7.0,2019.0,Tuesday,Robbery,Unable to determine relationship,2019-07-09 00:00:00,San Francisco County
8386,Male,Black,34,8.0,2019.0,Saturday,Other arguments (revenge),Acquaintance,2019-08-10 00:00:00,San Francisco County
8387,Male,Black,42,8.0,2019.0,Friday,Other arguments (revenge),Stranger,2019-08-16 00:00:00,San Francisco County
8388,Male,Hispanic,19,9.0,2019.0,Sunday,"Gang killing(s) (street gangs, motorcycle gangs)",Unable to determine relationship,2019-09-08 00:00:00,San Francisco County
8389,Male,Black,17,10.0,2019.0,Monday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2019-10-14 00:00:00,San Francisco County
8390,Male,Hispanic,20,10.0,2019.0,Monday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2019-10-21 00:00:00,San Francisco County
8391,Female,Hispanic,21,10.0,2019.0,Thursday,Domestic Violence (1992) (Revised June 2023), Girlfriend/Ex-Girlfriend,2019-10-24 00:00:00,San Francisco County
8392,Male,White,41,10.0,2019.0,Saturday,Domestic Violence (1992) (Revised June 2023), Boyfriend/Ex-Boyfriend,2019-10-26 00:00:00,San Francisco County
8393,Male,Black,60,11.0,2019.0,Friday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Stranger,2019-11-29 00:00:00,San Francisco County
8394,Female,Black,33,12.0,2019.0,Thursday,Drive-by Shooting (unspecified) (1996),Unable to determine relationship,2019-12-19 00:00:00,San Francisco County
8395,Female,Black,35,12.0,2019.0,Saturday,"Other - non-felony (mercy killing, suicide pacts, mentally deranged offender)",Acquaintance,2019-12-14 00:00:00,San Francisco County
8396,Male,Black,30,12.0,2019.0,Tuesday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2019-12-10 00:00:00,San Francisco County
8397,Male,Black,50,12.0,2019.0,Saturday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2019-12-07 00:00:00,San Francisco County
8398,Male,Hispanic,23,12.0,2019.0,Sunday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Stranger,2019-12-01 00:00:00,San Francisco County
8399,Female,Other Asian,78,12.0,2019.0,Saturday,Argument over money or property (revenge over money or property),Acquaintance,2019-12-07 00:00:00,San Francisco County
8400,Male,Other,19,3.0,2019.0,Monday,Lovers triangle,Other known to Victim,2019-03-25 00:00:00,San Francisco County
8401,Male,Black,26,3.0,2019.0,Saturday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2019-03-30 00:00:00,San Francisco County
8402,Male,Hispanic,57,4.0,2019.0,Friday,Other arguments (revenge),Stranger,2019-04-19 00:00:00,San Francisco County
8403,Male,Hispanic,28,5.0,2019.0,Wednesday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Unable to determine relationship,2019-05-01 00:00:00,San Francisco County
8404,Male,White,42,5.0,2019.0,Sunday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Other known to Victim,2019-05-12 00:00:00,San Francisco County
8405,Male,Other Asian,73,5.0,2019.0,Monday,All instances where facts provided do not permit determination of circumstances (skeletal remains),In-law,2019-05-20 00:00:00,San Francisco County
8406,Male,Other Asian,48,8.0,2019.0,Sunday,All instances where facts provided do not permit determination of circumstances (skeletal remains),Stranger,2019-08-18 00:00:00,San Francisco County
